0.19054,112,0.00553,0.92883
0.19134,112,0.0033,0.92922
0.19271,112,0.00041,0.93256
0.19842,110,0.00472,0.93547
0.19825,110,0.00405,0.93712
0.19224,112,0.00278,0.93816
0.19524,110,0.00303,0.93942
0.1958,110,0.00055,0.94125
0.19786,110,0.00235,0.94336
0.20114,110,0.00831,0.94531
0.20269,111,3e-05,0.94752
0.19917,115,0.00035,0.94995
0.19963,116,0.00502,0.95238
0.20226,115,0.00324,0.95447
0.20134,115,0.0015,0.95628
0.20703,111,0.00059,0.95781
0.20228,113,0.00262,0.95891
0.19769,115,0.00066,0.95942
0.1964,115,8e-05,0.9598
0.19566,115,0.00306,0.96034
0.19763,115,0.0037,0.96152
0.19955,116,0.00191,0.96271
0.20402,116,0.00267,0.96374
0.20485,117,0.00186,0.96463
0.21048,114,0.00331,0.96505
0.20705,115,0.00241,0.96509
0.20524,114,0.00084,0.96486
0.1996,115,9e-05,0.96449
0.19447,116,0.00144,0.96415
0.19102,117,0.00061,0.96432
0.19198,117,0.00472,0.96482
0.19693,115,0.0061,0.96539
0.19569,117,0.00119,0.96593
0.20167,115,0.00113,0.96605
0.20389,115,0.00428,0.96593
0.20519,115,0.00619,0.96586
0.20597,115,0.00266,0.96578
0.20828,113,0.01337,0.9659
0.2055,113,0.00758,0.96586
0.20298,113,0.00297,0.96619
0.19965,114,0.00176,0.96688
0.19882,114,0.00359,0.96748
0.20155,113,0.0007,0.96829
0.20475,112,0.00237,0.9691
0.20655,112,0.00086,0.96995
0.20317,115,0.00112,0.97054
0.20215,116,0.0036,0.97054
0.203,115,0.00574,0.9701
0.20002,116,0.00546,0.96956
0.19857,116,0.00501,0.96903
0.19701,116,0.00364,0.96875
0.19939,114,0.00261,0.96858
0.19681,115,0.00016,0.96826
0.19549,116,0.00222,0.96816
0.19449,117,0.0046,0.96793
0.19599,117,0.00416,0.96771
0.19473,118,0.0023,0.9673
0.19488,118,0.00147,0.96687
0.19548,117,0.00092,0.96649
0.19919,114,0.00575,0.96624
0.19304,116,0.00286,0.96603
0.18949,116,7e-05,0.96568
0.18934,114,0.00036,0.96537
0.18649,114,0.00139,0.96509
0.19243,110,0.00372,0.9648
0.18951,112,0.00185,0.96513
0.19044,112,0.00192,0.96554
0.18964,113,0.00059,0.96584
0.19136,112,0.01162,0.96603
0.19247,112,0.0129,0.96611
0.19131,113,0.00272,0.96612
0.19054,113,0.00513,0.96603
0.1905,112,0.00662,0.9659
0.18648,114,0.00395,0.96626
0.18512,114,0.00534,0.96643
0.18409,114,0.00026,0.96688
0.18665,113,0.00077,0.96736
0.18656,114,0.00053,0.96769
0.18707,115,0.00153,0.96804
0.19458,112,0.00206,0.96838
0.19236,114,0.00253,0.96869
0.19205,115,0.00011,0.96907
0.1936,114,0.00076,0.9692
0.19451,113,0.01457,0.96945
0.193,113,0.01133,0.96955
0.19107,113,0.0055,0.96942
0.18896,113,0.00225,0.96909
0.18756,113,0.00499,0.96872
0.18543,114,0.00511,0.96859
0.18587,114,0.0024,0.96858
0.1884,113,0.0068,0.96822
0.19018,113,0.00273,0.96802
0.18869,115,0.00244,0.96782
0.1891,116,0.00052,0.96774
0.18919,116,0.00144,0.96782
0.19135,114,0.00034,0.96784
0.19342,112,0.01117,0.96783
0.19028,113,0.00111,0.968
0.18908,113,0.00247,0.96857
0.19092,112,0.01383,0.96944
0.18891,113,0.00696,0.97004
0.18736,114,0.00485,0.97072
0.18737,114,0.00028,0.97117
0.19,113,0.00369,0.97155
0.19145,113,0.00116,0.97173
0.19562,111,0.01874,0.97188
0.19606,111,0.01743,0.9717
